stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,parent_station,vehicle_type
0:JACMAYNF,JACKSON AVENUE at MAYFAIR AVENUE,st 3193,35.171288,-89.943871,,0,1:JACMAYNF,3
0:JACGRANF,JACKSON AVENUE at GRAGG AVENUE,st 4006,35.180804,-89.934598,,0,1:JACGRANF,3
0:JACWA1NM,JACKSON AVENUE at WALES STREET,st 4007,35.181893,-89.933677,,0,1:JACWA1NM,3
0:JACWA2NM,JACKSON AVENUE at WALES STREET,st 4008,35.182911,-89.932823,,0,1:JACWA2NM,3
0:WINGILWF,WINCHESTER ROAD at GILL ROAD,st 1713,35.055246,-90.057412,,0,1:WINGILWF,3
0:THIBELNM,3RD STREET at BELLE HAVEN ROAD,st 5058,35.057489,-90.059633,,0,1:THIBELNM,3
0:POPFENWF,POPLAR AVENUE at FENWICK ROAD,st 2054,35.13407,-89.964959,,0,1:POPFENWF,3
0:WINMETEF,WINCHESTER ROAD at METROPOLITAN LANE,st 1761,35.051913,-89.940142,,0,1:WINMETEF,3
0:HOLJAMSN,HOLLYWOOD STREET at JAMES ROAD,st 6550,35.200084,-89.975956,,0,1:HOLJAMSN,3
0:HOLMIDSF,HOLLYWOOD STREET at MIDWAY ROAD,st 1584,35.183712,-89.975234,,0,1:HOLMIDSF,3
0:PEEREDEN,PEEBLES ROAD at REDBUD ROAD,st 5797,35.066552,-90.067184,,0,1:PEEREDEN,3
0:KNIKIREN,KNIGHT ARNOLD ROAD at KIRBY PARKWAY,st 2381,35.060115,-89.844151,,0,1:KNIKIREN,3
0:WINKIREN,WINCHESTER ROAD at KIRBY PARKWAY,st 1783,35.049472,-89.844669,,0,1:WINKIREN,3
0:SECMONSF,2ND STREET at MONROE AVENUE,st 7107,35.143695,-90.052129,,0,1:SECMONSF,3
0:UNILAUEN,UNION AVENUE at LAUDERDALE STREET,st 3027,35.140271,-90.04301,,0,1:UNILAUEN,3
0:UNIMYREM,UNION AVENUE at MYRTLE STREET,st 3028,35.139725,-90.040863,,0,1:UNIMYREM,3
0:UNIMANEN,UNION AVENUE at MANASSAS STREET,st 3030,35.138696,-90.036315,,0,1:UNIMANEN,3
0:UNIDUNEM,UNION AVENUE at DUNLAP STREET,st 3031,35.138535,-90.034334,,0,1:UNIDUNEM,3
0:PERJUDNM,PERKINS ROAD at JUDY LYNN AVENUE,st 5670,35.070559,-89.905373,,0,1:PERJUDNM,3
0:AUSRALNF,AUSTIN PEAY HWY at RALEIGH COMMON DRIVE,st 6910,35.231764,-89.898474,,0,1:AUSRALNF,3
0:AUSRALNM,AUSTIN PEAY HWY at RALEIGH COMMON DRIVE,st 6542,35.232818,-89.897585,,0,1:AUSRALNM,3
0:WEAPARNF,WEAVER ROAD at PARKROSE ROAD,st 5609,35.024534,-90.09647,,0,1:WEAPARNF,3
0:WEAWEANN,WEAVER ROAD at WEAVER ROAD COVE,st 5610,35.028475,-90.098262,,0,1:WEAWEANN,3
0:WEAWESNN,WEAVER ROAD at WESTERN PARK,st 5611,35.030155,-90.098959,,0,1:WEAWESNN,3
0:WEALEANF,WEAVER ROAD at LEACREST,st 5612,35.034213,-90.099381,,0,1:WEALEANF,3
0:THIECANN,3RD STREET at EAST CAROLINA AVENUE,st 4294,35.127922,-90.054678,,0,1:THIECANN,3
0:THIEGENN,3RD STREET at EAST GEORGIA AVENUE,st 4295,35.129004,-90.054633,,0,1:THIEGENN,3
0:THISTPNN,3RD STREET at SAINT PAUL AVENUE,st 4296,35.131399,-90.054555,,0,1:THISTPNN,3
0:THIGEPNF,3RD STREET at GE PATTERSON AVENUE,st 631,35.13307,-90.054577,,0,1:THIGEPNF,3
0:THICLINF,3RD STREET at CLINTON ROAD,st 7095,35.007846,-90.101337,,0,1:THICLINF,3
0:THIWEANF,3RD STREET at WEAVER ROAD,st 7096,35.012262,-90.096245,,0,1:THIWEANF,3
0:THIDELNN,3RD STREET at DELTA ROAD,st 7097,35.019798,-90.088678,,0,1:THIDELNN,3
0:THISHENF,3RD STREET at SHELBY DRIVE,st 7098,35.021479,-90.08701,,0,1:THISHENF,3
0:COLYALNN,COLEMAN ROAD at YALE ROAD,st 6145,35.221692,-89.917121,,0,1:COLYALNN,3
0:YALBELWN,YALE ROAD at BELLWOOD DRIVE,st 6878,35.221828,-89.918494,,0,1:YALBELWN,3
0:YALGLEWF,YALE ROAD at GLENSHAW DRIVE,st 1167,35.220696,-89.920624,,0,1:YALGLEWF,3
0:YALLEHWM,YALE ROAD at LEHI DRIVE,st 1168,35.220558,-89.92428,,0,1:YALLEHWM,3
0:YALRAMWN,YALE ROAD at RAMILL ROAD,st 6879,35.220615,-89.927105,,0,1:YALRAMWN,3
0:YALRAMWF,YALE ROAD at RAMILL ROAD,st 1240,35.220642,-89.927659,,0,1:YALRAMWF,3
0:FRAHAWWF,FRAYSER BOULEVARD at HAWKINS MILL ROAD,st 1242,35.223091,-89.935853,,0,1:FRAHAWWF,3
0:FRAEDGWN,FRAYSER BOULEVARD at EDGEFIELD  DRIVE,st 1243,35.223176,-89.939997,,0,1:FRAEDGWN,3
0:FRAWINWN,FRAYSER BOULEVARD at WINDERMERE ROAD,st 1244,35.223175,-89.940917,,0,1:FRAWINWN,3
0:SUMFREEN,SUMMER AVENUE at FREEMAN STREET,st 4104,35.14929,-89.939391,,0,1:SUMFREEN,3
0:SUMHI1EN,SUMMER AVENUE at HIGH POINT,st 4105,35.149244,-89.937554,,0,1:SUMHI1EN,3
0:SUMISAEN,SUMMER AVENUE at ISABELLE STREET,st 4106,35.149196,-89.934743,,0,1:SUMISAEN,3
0:SUMGRAEM,SUMMER AVENUE at GRAHAM ROAD,st 4107,35.14912,-89.931289,,0,1:SUMGRAEM,3
0:SUMGRAEF,SUMMER AVENUE at GRAHAM ROAD,st 4108,35.149044,-89.927448,,0,1:SUMGRAEF,3
0:SUMVAUEM,SUMMER AVENUE at VAUGHN ROAD,st 4109,35.149006,-89.925965,,0,1:SUMVAUEM,3
0:SUMVA1EM,SUMMER AVENUE at VAUGHN ROAD,st 4110,35.14895,-89.923929,,0,1:SUMVA1EM,3
0:SUMEASEN,SUMMER AVENUE at EERN DRIVE,st 4111,35.148892,-89.920188,,0,1:SUMEASEN,3
0:SUMESTEN,SUMMER AVENUE at ESTRIDGE DRIVE,st 4112,35.148855,-89.918826,,0,1:SUMESTEN,3
0:WATCORSN,WATKINS STREET at CORNING AVENUE,st 1337,35.225392,-90.003237,,0,1:WATCORSN,3
0:WATSUTSM,WATKINS STREET at SOUTH SUTTON DRIVEIVE,st 1498,35.223292,-90.003305,,0,1:WATSUTSM,3
0:HONHOREN,HONDURAS DRIVE at HORN LAKE ROAD,st 4930,35.014634,-90.068423,,0,1:HONHOREN,3
0:HORBYFNN,HORN LAKE ROAD at BYFIELD DRIVE,st 4931,35.016582,-90.068103,,0,1:HORBYFNN,3
0:HORGEENN,HORN LAKE ROAD at GEETER ROAD,st 4932,35.018486,-90.068103,,0,1:HORGEENN,3
0:HORFALNN,HORN LAKE ROAD at FALLS ROAD,st 4933,35.018897,-90.068114,,0,1:HORFALNN,3
0:HORSHENF,HORN LAKE ROAD at SHELBY DRIVE,st 4941,35.021614,-90.068114,,0,1:HORSHENF,3
0:HORWYANF,HORN LAKE ROAD at WYATT DRIVE,st 4942,35.029426,-90.069937,,0,1:HORWYANF,3
0:HORTHINN,HORN LAKE ROAD at 3RD STREET,st 4944,35.038408,-90.069186,,0,1:HORTHINN,3
0:HORTHINF,HORN LAKE ROAD at 3RD STREET,st 4945,35.040294,-90.069186,,0,1:HORTHINF,3
0:LEVDEAWF,LEVI ROAD at DEARBORN STREET,st 5844,35.042868,-90.072258,,0,1:LEVDEAWF,3
0:LEVDECWF,LEVI ROAD at DECEMBER STREET,st 5845,35.042841,-90.074701,,0,1:LEVDECWF,3
0:LEVWESWN,LEVI ROAD at WEST VALLEY CIRCLE,st 5846,35.04285,-90.076945,,0,1:LEVWESWN,3
0:LEVMCCWN,LEVI ROAD at MCCAIN ROAD,st 5847,35.04285,-90.078062,,0,1:LEVMCCWN,3
0:COLMCLNF,COLLEGE STREET at MCLEMORE AVENUE,st 4438,35.115923,-90.030682,,0,1:COLMCLNF,3
0:COLFERNM,COLLEGE STREET at FERRY CT,st 6818,35.1178,-90.030703,,0,1:COLFERNM,3
0:COLWALNN,COLLEGE STREET at WALKER AVENUE,st 4440,35.119203,-90.03057,,0,1:COLWALNN,3
0:WALNEPWF,WALKER AVENUE at NEPTUNE STREET,st 4441,35.119418,-90.032749,,0,1:WALNEPWF,3
0:WALLEMWN,WALKER AVENUE at LEMOYNE MALL,st 4442,35.119473,-90.034664,,0,1:WALLEMWN,3
0:WALPORWN,WALKER AVENUE at PORTER STREET,st 4443,35.119518,-90.036611,,0,1:WALPORWN,3
0:WALMISWN,WALKER AVENUE at MISSISSIPPI BOULEVARD,st 4444,35.119554,-90.038658,,0,1:WALMISWN,3
0:KETIMOEN,KETCHUM ROAD at IMOGENE STREET,st 7050,35.079388,-89.980184,,0,1:KETIMOEN,3
0:KETLABEN,KETCHUM ROAD at LABELLE STREET,st 7051,35.080429,-89.97493,,0,1:KETLABEN,3
0:PENJOLNF,PENDLETON STREET at JOLSON AVENUE,st 7052,35.08242,-89.971798,,0,1:PENJOLNF,3
0:FRAWOOWN,FRAYSER BOULEVARD at WOODROW STREET,st 1258,35.217244,-89.992187,,0,1:FRAWOOWN,3
0:COOPEANN,COOPER STREET at PEABODY AVENUE,st 3389,35.131534,-89.990415,,0,1:COOPEANN,3
0:MTMR13WM,MT MORIAH ROAD at RIDGEWAY ROAD,st 6573,35.068256,-89.852785,,0,1:MTMR13WM,3
0:MTMCHAWN,MT MORIAH ROAD at CHARLESTOWN PL,st 2627,35.068821,-89.854088,,0,1:MTMCHAWN,3
0:WATTUTSN,WATKINS STREET at TUTWILER AVENUE,st 3867,35.156185,-90.012164,,0,1:WATTUTSN,3
0:JAMHICEN,STAGE JAMES ROAD at EAST HICKORY BLUFF,st 1234,35.200674,-89.938473,,0,1:JAMHICEN,3
0:FRILABWF,FRISCO AVENUE at LABELLE STREET,st 7054,35.087132,-89.974512,,0,1:FRILABWF,3
0:FRIIMOWF,FRISCO AVENUE at IMOGENE STREET,st 4653,35.088859,-89.980096,,0,1:FRIIMOWF,3
0:CUMTALSF,CUMMINGS STREET at TALLEY PLACE,st 4418,35.113018,-90.027674,,0,1:CUMTALSF,3
0:FOUCRUNM,4TH STREET at CRUMP BOULEVARD,st 6168,35.122989,-90.050917,,0,1:FOUCRUNM,3
0:LAPHEASF,LAPALOMA STREET at HEARST AVENUE,st 6431,35.096104,-89.998637,,0,1:LAPHEASF,3
0:LAPFERSN,LAPALOMA STREET at FERBER AVENUE,st 4671,35.094898,-89.998671,,0,1:LAPFERSN,3
0:POPPELEN,POPLAR AVENUE at PELHAM DRIVE,st 1947,35.108334,-89.886901,,0,1:POPPELEN,3
0:POPESTEN,POPLAR AVENUE at ESTATE PLACE,st 1948,35.1075,-89.884602,,0,1:POPESTEN,3
0:SHEMILWF,SHELBY DRIVE at MILLBRANCH DRIVE,st 5388,35.021134,-90.008574,,0,1:SHEMILWF,3
0:SHEMICWF,SHELBY DRIVE at MICKEY DRIVE,st 5390,35.021118,-90.013006,,0,1:SHEMICWF,3
0:SHESOUWF,SHELBY DRIVE at SOUTHMALL MANOR DRIVE,st 5391,35.02111,-90.014763,,0,1:SHESOUWF,3
0:RANDURSN,RANGE LINE ROAD at DURHAM AVENUE,st 1555,35.239884,-89.975265,,0,1:RANDURSN,3
0:RANWELSN,RANGE LINE ROAD at WELLONS AVENUE,st 1556,35.237097,-89.97539,,0,1:RANWELSN,3
0:STECOREN,ST ELMO AVENUE at CORAL DRIVE,st 6890,35.233351,-89.9734,,0,1:STECOREN,3
0:STESCHEN,ST ELMO AVENUE at SCHOOLFIELD ROAD,st 1662,35.233374,-89.96879,,0,1:STESCHEN,3
0:SCHGRUSM,SCHOOLFIELD ROAD at GRUBER DRIVE,st 1663,35.232668,-89.968714,,0,1:SCHGRUSM,3
0:SCHFIESN,SCHOOLFIELD ROAD at FIELDBROOK STREET,st 1665,35.227968,-89.968964,,0,1:SCHFIESN,3
0:SCHBROSN,SCHOOLFIELD ROAD at BROOKVIEW COVE,st 1666,35.227003,-89.969209,,0,1:SCHBROSN,3
0:FRAHAWEM,FRAYSER BOULEVARD at HAWKINS MILL ROAD,st 1397,35.22295,-89.936851,,0,1:FRAHAWEM,3
0:FRAHAWEN,FRAYSER BOULEVARD at HAWKINS MILL ROAD,st 1398,35.222921,-89.935577,,0,1:FRAHAWEN,3
0:YALRAMEN,YALE ROAD at RAMILL ROAD,st 1400,35.220454,-89.927404,,0,1:YALRAMEN,3
0:AIRDUNNN,AIRWAYS BOULEVARD at DUNN AVENUE,st 5325,35.091476,-89.987536,,0,1:AIRDUNNN,3
0:AIRDUNNF,AIRWAYS BOULEVARD at DUNN AVENUE,st 5326,35.091923,-89.987525,,0,1:AIRDUNNF,3
0:AIRBOYNN,AIRWAYS BOULEVARD at BOYLE AVENUE,st 5327,35.098215,-89.987308,,0,1:AIRBOYNN,3
0:AIRLOWNN,AIRWAYS BOULEVARD at LOWELL AVENUE,st 5328,35.100029,-89.987151,,0,1:AIRLOWNN,3
0:AIRARLNN,AIRWAYS BOULEVARD at ARLINGTON AVENUE,st 5329,35.101941,-89.986662,,0,1:AIRARLNN,3
0:AIRMALNN,AIRWAYS BOULEVARD at MALONE AVENUE,st 5330,35.102906,-89.986363,,0,1:AIRMALNN,3
0:WATSTENN,WATKINS STREET at SAINT ELMO AVENUE,st 1305,35.229931,-90.00361,,0,1:WATSTENN,3
0:OVELEYNM,OVERTON CROSSING STREET at LEYTON AVENUE,st 1467,35.233214,-89.993634,,0,1:OVELEYNM,3
0:NPAWALWF,NORTH PARKWAY at WALDRAN BOULEVARD,st 3557,35.154715,-90.022703,,0,1:NPAWALWF,3
0:PERPOPSM,PERKINS EXT at POPLAR AVENUE,st 3126,35.117313,-89.908952,,0,1:PERPOPSM,3
0:PERWINSN,PERKINS ROAD at WINDERMERE ROAD,st 3128,35.110588,-89.907752,,0,1:PERWINSN,3
0:LAMCASWF,LAMAR AVENUE at CALIA STREET,st 5697,35.112841,-89.995103,,0,1:LAMCASWF,3
0:LAMREMWN,LAMAR AVENUE at REMBERT STREET,st 5698,35.113557,-89.996187,,0,1:LAMREMWN,3
0:WALWHIEF,WALNUT GROVE ROAD at WHITE STATION ROAD,st 2893,35.130388,-89.886643,,0,1:WALWHIEF,3
0:HAWOVEEF,HAWKINS MILL ROAD at OVERTON CROSSING ST,st 1472,35.242113,-89.99275,,0,1:HAWOVEEF,3
0:HAWCHAEF,HAWKINS MILL ROAD at CHATTERING LANE,st 1473,35.24263,-89.991054,,0,1:HAWCHAEF,3
0:HAWUNIEN,HAWKINS MILL ROAD at UNIVERSITY STREET,st 1474,35.243746,-89.988703,,0,1:HAWUNIEN,3
0:HAWMOUEN,HAWKINS MILL ROAD at MOUNTAIN TERRACE ST,st 6888,35.244877,-89.983138,,0,1:HAWMOUEN,3
0:HOLFAXSF,HOLLYWOOD STREET at FAXON AVENUE,st 3667,35.151292,-89.9771,,0,1:HOLFAXSF,3
0:NHOSUMSF,NORTH HOLLYWOOD STREET at SUMMER AVENUE,st 3712,35.150193,-89.977046,,0,1:NHOSUMSF,3
0:NHOHOLSN,NORTH HOLLYWOOD STREET at HOLLINS AVENUE,st 3716,35.142428,-89.978583,,0,1:NHOHOLSN,3
0:FRARANWM,FRAYSER BOULEVARD at RANGE LINE ROAD,st 1252,35.22079,-89.976784,,0,1:FRARANWM,3
0:HICASHNN,HICKORY HILL ROAD at ASHRIDGE PLACE,st 7207,35.027176,-89.866218,,0,1:HICASHNN,3
0:HICHICNN,HICKORY HILL ROAD at HICKORY COMMONS,st 7206,35.024244,-89.866181,,0,1:HICHICNN,3
0:HICSHENF,HICKORY HILL ROAD at SHELBY DRIVE,st 7146,35.020642,-89.866158,,0,1:HICSHENF,3
0:FRATREWF,FRAYSER BOULEVARD at TREZEVANT STREET,st 1253,35.2198,-89.979267,,0,1:FRATREWF,3
0:FRAMOUWM,FRAYSER BLVD at MOUNTAIN TERRACE STREET,st 1254,35.218212,-89.983135,,0,1:FRAMOUWM,3
0:STAKATWM,STAGE ROAD at KATE BOND ROAD,st 969,35.204808,-89.799949,,0,1:STAKATWM,3
0:MCLNEPWM,MCLEMORE AVENUE at NEPTUNE STREET,st 4273,35.115585,-90.032696,,0,1:MCLNEPWM,3
0:NHOPOPSM,NORTH HOLLYWOOD STREET at POPLAR AVENUE,st 3717,35.13989,-89.978929,,0,1:NHOPOPSM,3
0:ALIPOPSF,ALICIA DRIVE at POPLAR AVENUE,st 3314,35.138461,-89.979152,,0,1:ALIPOPSF,3
0:ALIMADSM,ALICIA DRIVE at MADISON AVENUE,st 3315,35.136869,-89.977561,,0,1:ALIMADSM,3
0:ALIMADSN,ALICIA DRIVE at MADISON AVENUE,st 3316,35.135823,-89.977462,,0,1:ALIMADSN,3
0:THISPASN,3RD STREET at SOUTH PARKWAY EAST,st 142,35.107743,-90.055423,,0,1:THISPASN,3
0:LAMSMCWF,LAMAR AVENUE at SOUTH MCLEAN BOULEVARD,st 5700,35.117457,-90.002191,,0,1:LAMSMCWF,3
0:LAMSEAWF,LAMAR AVENUE at SEATTLE STREET,st 5701,35.118029,-90.003098,,0,1:LAMSEAWF,3
0:LAMFELWN,LAMAR AVENUE at FELIX AVENUE,st 5702,35.119031,-90.004657,,0,1:LAMFELWN,3
0:LAMVESWN,LAMAR AVENUE at VESEY AVENUE,st 5703,35.120042,-90.006238,,0,1:LAMVESWN,3
0:LAMEUCWN,LAMAR AVENUE at EUCLID AVENUE,st 5704,35.121115,-90.00793,,0,1:LAMEUCWN,3
0:LAMWILWN,LAMAR AVENUE at WILLETT STREET,st 5705,35.122358,-90.009866,,0,1:LAMWILWN,3
0:LAMHEYWN,LAMAR AVENUE at HEYWOOD STREET,st 5706,35.124845,-90.014113,,0,1:LAMHEYWN,3
0:LAMCENWN,LAMAR AVENUE at CENTRAL AVENUE,st 5707,35.12632,-90.016635,,0,1:LAMCENWN,3
0:MLKCAMWN,MLK JR AVENUE at CAMILLA STREET,st 4395,35.134618,-90.026666,,0,1:MLKCAMWN,3
0:NEESOUSF,NEELY ROAD at SOUTHVIEW AVENUE,st 5500,35.051555,-90.056318,,0,1:NEESOUSF,3
0:NEESOUSN,NEELY ROAD at SOUTHHILL AVENUE,st 5501,35.050911,-90.056318,,0,1:NEESOUSN,3
0:NEEHILSN,NEELY ROAD at HILLVIEW AVENUE,st 5502,35.04781,-90.056318,,0,1:NEEHILSN,3
0:WALWGAEN,WALNUT GROVE ROAD at WGALLOWAY DRIVE,st 3065,35.131804,-89.9419,,0,1:WALWGAEN,3
0:WALSEVEF,WALNUT GROVE ROAD at SEVIER STREET,st 3066,35.131756,-89.939288,,0,1:WALSEVEF,3
0:WALHIGEN,WALNUT GROVE ROAD at HIGH POINT TERRACE,st 3067,35.131709,-89.937031,,0,1:WALHIGEN,3
0:WALSTAEN,WALNUT GROVE RD at SAINT ANDREWS FAIRWAY,st 3069,35.13155,-89.930956,,0,1:WALSTAEN,3
0:WALROSEN,WALNUT GROVE ROAD at SOUTH ROSE ROAD,st 3070,35.131466,-89.927592,,0,1:WALROSEN,3
0:WALGOOEF,WALNUT GROVE ROAD at GOODLETT STREET,st 3071,35.131409,-89.924858,,0,1:WALGOOEF,3
0:WALWOOEF,WALNUT GROVE ROAD at WOOD GROVE ROAD,st 3072,35.131323,-89.920565,,0,1:WALWOOEF,3
0:WALWYCEN,WALNUT GROVE ROAD at WYCHEWOOD DRIVE,st 3073,35.131265,-89.917544,,0,1:WALWYCEN,3
0:WALCHEEF,WALNUT GROVE ROAD at CHERRY ROAD,st 3074,35.131209,-89.915143,,0,1:WALCHEEF,3
0:WALECHEF,WALNUT GROVE ROAD at EAST CHERRY DRIVE,st 3075,35.131162,-89.913261,,0,1:WALECHEF,3
0:WALGROEN,WALNUT GROVE ROAD at GROVE PARK ROAD,st 3076,35.131096,-89.910949,,0,1:WALGROEN,3
0:STAFARWN,STAGE ROAD at FARGO ROAD,st 995,35.206519,-89.910239,,0,1:STAFARWN,3
0:STASCHWN,STAGE ROAD at SCHEIBLER ROAD,st 996,35.206262,-89.912167,,0,1:STASCHWN,3
0:THIBUINN,3RD STREET at BUILDERS WAY,st 5052,35.045156,-90.064222,,0,1:THIBUINN,3
0:THIFAINN,3RD STREET at WEST FAIRWAY AVENUE,st 5053,35.047346,-90.062874,,0,1:THIFAINN,3
0:THIFAINF,3RD STREET at WEST FAIRWAY AVENUE,st 5054,35.048123,-90.062465,,0,1:THIFAINF,3
0:THIBELNN,3RD STREET at BELLE HAVEN ROAD,st 5059,35.059196,-90.059545,,0,1:THIBELNN,3
0:THIBRONN,3RD STREET at BROOKS ROAD,st 5060,35.062986,-90.05908,,0,1:THIBRONN,3
0:NHOBROSN,NORTH HOLLYWOOD STREET at BROAD AVENUE,st 3713,35.148379,-89.977281,,0,1:NHOBROSN,3
0:NHOPRISN,NORTH HOLLYWOOD ST at PRINCETON AVENUE,st 3714,35.146762,-89.977947,,0,1:NHOPRISN,3
0:NHOYALSF,NORTH HOLLYWOOD STREET at YALE ROAD,st 3715,35.144251,-89.978315,,0,1:NHOYALSF,3
0:PARGRAWF,PARK AVENUE at GRAHAM ROAD,st 2158,35.107562,-89.929395,,0,1:PARGRAWF,3
0:PARPREWF,PARK AVENUE at PRESCOTT ROAD,st 2167,35.107932,-89.948998,,0,1:PARPREWF,3
0:PARGREWN,PARK AVENUE at GREER STREET,st 2169,35.107847,-89.953545,,0,1:PARGREWN,3
0:ROCBROSF,ROCHESTER ROAD at BROOKS ROAD,st 5892,35.062825,-90.074393,,0,1:ROCBROSF,3
0:ROCHILSN,ROCHESTER ROAD at HILDA STREET,st 5893,35.061949,-90.074957,,0,1:ROCHILSN,3
0:HOLHEASN,HOLLYWOOD STREET at HEARD AVENUE,st 1585,35.181192,-89.975326,,0,1:HOLHEASN,3
0:HOLSANSM,HOLLYWOOD STREET at SANDERS AVENUE,st 1586,35.1797,-89.975361,,0,1:HOLSANSM,3
0:WALCHEWN,WALNUT GROVE ROAD at CHERRY ROAD,st 2975,35.131313,-89.912752,,0,1:WALCHEWN,3
0:WALCHEWF,WALNUT GROVE ROAD at CHERRY ROAD,st 2976,35.131388,-89.915696,,0,1:WALCHEWF,3
0:WALPIDWF,WALNUT GROVE ROAD at PIDGEON ROAD,st 2977,35.131455,-89.918971,,0,1:WALPIDWF,3
0:WALWOOWF,WALNUT GROVE ROAD at WOOD GROVE ROAD,st 2978,35.131512,-89.921693,,0,1:WALWOOWF,3
0:WINLICWM,WINCHESTER ROAD at LICHTERMAN ROAD,st 1810,35.049996,-89.862454,,0,1:WINLICWM,3
0:HAWSUNWM,HAWKINS MILL ROAD at SUNCREST DRIVE,st 1485,35.244163,-89.978917,,0,1:HAWSUNWM,3
0:DEMREPWN,FED EX,st 2748,35.06917,-89.966673,,0,1:DEMREPWN,3
0:PELSKYSF,PELICAN LANE at SKYLARK DRIVE,st 5858,35.04735,-90.103465,,0,1:PELSKYSF,3
0:PELCANSN,PELICAN LANE at CANARY LANE,st 5859,35.046251,-90.102314,,0,1:PELCANSN,3
0:ALIASHNN,ALICIA DRIVE at ASHLAWN ROAD,st 3356,35.137808,-89.978722,,0,1:ALIASHNN,3
0:MCLLAUWN,MCLEMORE AVENUE at LAUDERDALE STREET,st 4279,35.115838,-90.043162,,0,1:MCLLAUWN,3
0:MCLWELWM,MCLEMORE AVENUE at WELLINGTON STREET,st 4281,35.115918,-90.045054,,0,1:MCLWELWM,3
0:WELEDINN,WELLINGTON STREET at EDITH AVENUE,st 4313,35.116777,-90.047112,,0,1:WELEDINN,3
0:KIMKCVWN,KIMBALL AVENUE at KIMBLL COVE,st 6141,35.095078,-89.965245,,0,1:KIMKCVWN,3
0:KIMLAUWF,KIMBALL AVENUE at LAUREL STREET,st 6142,35.095126,-89.96895,,0,1:KIMLAUWF,3
0:JAMAUSWN,JAMES ROAD at AUSTIN PEAY HWY,st 7025 (no 1149),35.205355,-89.922226,,0,1:4012,3
0:STASUMWF,STAGE ROAD at SUMMER AVENUE,st 976 (no 128),35.205643,-89.835404,,0,1:4001,3
0:FLESTASF,FLETCHER TRACE PARKWAY at STAGE ROAD,st 957 (no 868),35.203791,-89.760653,,0,1:4009,3
0:LATTRISF,LATHAM STREET at TRIGG AVENUE,st 4840,35.112047,-90.052373,,0,1:LATTRISF,3
0:POPMASWM,POPLAR AVENUE at MASSEY ROAD,st 2010,35.100218,-89.849752,,0,1:POPMASWM,3
0:POPMASWN,POPLAR AVENUE at MASSEY ROAD,st 2011,35.100544,-89.85151,,0,1:POPMASWN,3
0:POPBRIWM,POPLAR AVENUE at BRIARCREST,st 2012,35.101095,-89.854927,,0,1:POPBRIWM,3
0:POPBRIWF,POPLAR AVENUE at BRIARCREST,st 2013,35.101437,-89.856397,,0,1:POPBRIWF,3
0:POPSHAWM,POPLAR AVENUE at SHADY GROVE ROAD,st 2014,35.101699,-89.857779,,0,1:POPSHAWM,3
0:POPRIDWN,POPLAR AVENUE at RIDGEWAY LOOP,st 2015,35.102655,-89.862876,,0,1:POPRIDWN,3
0:POPOAKWM,POPLAR AVENUE at OAKHAVEN ROAD,st 2016,35.104574,-89.871765,,0,1:POPOAKWM,3
0:CLEPEASN,CLEVELAND STREET at PEABODY AVENUE,st 6158,35.132746,-90.01694,,0,1:CLEPEASN,3
0:FRAWINEN,FRAYSER BOULEVARD at WINDERMERE ROAD,st 1395,35.223044,-89.941493,,0,1:FRAWINEN,3
0:FRAEDGEF,FRAYSER BOULEVARD at EDGEFIELD  DRIVE,st 1396,35.223016,-89.940163,,0,1:FRAEDGEF,3
0:HOLPOPNF,HOLLYWOOD STREET at POPLAR AVENUE,st 235,35.140212,-89.978697,,0,1:HOLPOPNF,3
0:HOLHOLNM,HOLLYWOOD STREET at HOLLINS AVENUE,st 3531,35.1409,-89.978607,,0,1:HOLHOLNM,3
0:HOLHOLNN,HOLLYWOOD STREET at HOLLINS AVENUE,st 3532,35.14216,-89.978418,,0,1:HOLHOLNN,3
0:HOLYALNN,HOLLYWOOD STREET at YALE AVENUE,st 3533,35.144278,-89.978105,,0,1:HOLYALNN,3
0:HOLAUTNN,HOLLYWOOD STREET at AUTUMN AVENUE,st 3534,35.146896,-89.977726,,0,1:HOLAUTNN,3
0:HOLFORNN,HOLLYWOOD STREET at FOREST AVENUE,st 3535,35.149916,-89.976848,,0,1:HOLFORNN,3
0:NHOSUMNF,NORTH HOLLYWOOD STREET at SUMMER AVENUE,st 3614,35.15097,-89.976902,,0,1:NHOSUMNF,3
0:NHOPERNN,NORTH HOLLYWOOD ST at PERSHING AVENUE,st 3615,35.154518,-89.976443,,0,1:NHOPERNN,3
0:NHOJACNN,NORTH HOLLYWOOD STREET at JACKSON AVENUE,st 3616,35.157681,-89.975986,,0,1:NHOJACNN,3
0:HOLJA1NF,NORTH HOLLYWOOD STREET at JACKSON AVENUE,st 236,35.158324,-89.975885,,0,1:HOLJA1NF,3
0:DOURAISF,DOUBLE TREE STREET at RAINES ROAD,st 5614,35.035364,-90.1042,,0,1:DOURAISF,3
0:DOUENCSN,DOUBLE TREE STREET at ENCANTO ROAD,st 5615,35.032737,-90.104022,,0,1:DOUENCSN,3
0:DOUWESSM,DOUBLE TREE STREET at WESTERN PARK,st 5616,35.030592,-90.104021,,0,1:DOUWESSM,3
0:DOUSHASF,DOUBLE TREE STREET at SHADOWLINE DRIVE,st 5617,35.029001,-90.103976,,0,1:DOUSHASF,3
